epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,442.072,1.64082,1.29024,1.57581,0.6332,0.67213,0.61377,0.12394,2.5508,1.96619,2.41926,0.0016172,0.0016172,0.0016172
60,449.226,1.61907,1.24544,1.57461,0.49474,0.55112,0.39789,0.0758,2.78885,2.04495,2.71577,0.0016106,0.0016106,0.0016106
61,456.624,1.63537,1.27808,1.59316,0.62201,0.63115,0.58196,0.11441,2.69649,1.72895,2.53652,0.001604,0.001604,0.001604
62,464.023,1.62777,1.27816,1.59386,0.60303,0.65574,0.58882,0.12476,2.52538,2.05112,2.3314,0.0015974,0.0015974,0.0015974
63,472.372,1.65333,1.29356,1.60806,0.58506,0.60097,0.53994,0.10907,2.56049,2.22586,2.40106,0.0015908,0.0015908,0.0015908
64,478.99,1.62685,1.27836,1.57629,0.62075,0.64621,0.61411,0.12547,2.59645,1.98754,2.42443,0.0015842,0.0015842,0.0015842
65,486.441,1.62966,1.23411,1.54189,0.66926,0.63858,0.65802,0.15422,2.40339,1.92123,2.2533,0.0015776,0.0015776,0.0015776
66,493.941,1.63317,1.27682,1.57318,0.5981,0.58333,0.55695,0.10286,2.81333,1.83424,2.70754,0.001571,0.001571,0.001571
67,501.337,1.62349,1.24202,1.58194,0.53598,0.60593,0.48798,0.09535,2.75669,1.89951,2.53785,0.0015644,0.0015644,0.0015644
68,508.54,1.64019,1.30755,1.58051,0.66122,0.65859,0.63487,0.12863,2.60642,1.82333,2.41796,0.0015578,0.0015578,0.0015578
69,515.668,1.62785,1.24241,1.57771,0.6929,0.7305,0.72471,0.17848,2.42139,2.01361,2.2952,0.0015512,0.0015512,0.0015512
70,522.939,1.6292,1.23363,1.54609,0.53775,0.55191,0.46786,0.08637,2.76817,1.94638,2.65935,0.0015446,0.0015446,0.0015446
71,531.575,1.59188,1.24984,1.55425,0.58213,0.60792,0.53129,0.11156,2.54512,2.25121,2.37552,0.001538,0.001538,0.001538
72,538.464,1.59412,1.24136,1.5568,0.67574,0.71457,0.7019,0.1689,2.45139,1.51863,2.23114,0.0015314,0.0015314,0.0015314
73,545.876,1.61679,1.25021,1.5689,0.69198,0.71038,0.72892,0.19558,2.30335,1.59587,2.11485,0.0015248,0.0015248,0.0015248
74,553.374,1.64182,1.25445,1.58586,0.6546,0.70765,0.66234,0.16394,2.39339,1.74742,2.28199,0.0015182,0.0015182,0.0015182
75,561.682,1.63981,1.24896,1.55184,0.64417,0.70236,0.67742,0.15342,2.49127,1.80157,2.30775,0.0015116,0.0015116,0.0015116
76,569.513,1.61229,1.22362,1.53048,0.68406,0.7365,0.7363,0.19227,2.35842,1.69775,2.22051,0.001505,0.001505,0.001505
77,575.809,1.61817,1.20096,1.52092,0.65036,0.71915,0.69411,0.17018,2.53329,1.60763,2.40762,0.0014984,0.0014984,0.0014984
78,583.193,1.62541,1.19347,1.54585,0.70181,0.71058,0.72331,0.18359,2.38445,1.53381,2.13782,0.0014918,0.0014918,0.0014918
79,591.708,1.58217,1.24299,1.54713,0.67287,0.68843,0.68771,0.15659,2.45275,1.71291,2.23695,0.0014852,0.0014852,0.0014852
80,598.916,1.59768,1.19715,1.5531,0.72069,0.73907,0.76939,0.21682,2.31665,1.3718,2.05209,0.0014786,0.0014786,0.0014786
81,606.495,1.59249,1.24195,1.52511,0.73533,0.72874,0.7716,0.24658,2.06506,1.79,1.83818,0.001472,0.001472,0.001472
82,613.848,1.58301,1.18029,1.52442,0.69898,0.7074,0.70946,0.17884,2.41518,1.5308,2.13421,0.0014654,0.0014654,0.0014654
83,621.839,1.60905,1.21606,1.55054,0.69317,0.71995,0.70245,0.20334,2.24354,1.59562,2.05817,0.0014588,0.0014588,0.0014588
84,629.268,1.5727,1.17788,1.51488,0.66912,0.73907,0.69232,0.17485,2.44372,1.4537,2.2621,0.0014522,0.0014522,0.0014522
85,636.657,1.57019,1.17714,1.51102,0.74679,0.69126,0.74013,0.2058,2.28636,1.36315,2.04661,0.0014456,0.0014456,0.0014456
86,643.93,1.57865,1.21778,1.52285,0.65298,0.6735,0.62981,0.13221,2.63816,1.44862,2.41477,0.001439,0.001439,0.001439
87,651.539,1.59855,1.20366,1.51268,0.72575,0.73361,0.75709,0.25671,2.01542,1.58302,1.84079,0.0014324,0.0014324,0.0014324
88,658.136,1.55638,1.15059,1.50944,0.74013,0.73927,0.77986,0.30014,1.94748,1.25507,1.81301,0.0014258,0.0014258,0.0014258
89,664.98,1.57995,1.18225,1.50583,0.68776,0.77035,0.7515,0.21725,2.25162,1.35243,2.08991,0.0014192,0.0014192,0.0014192
90,672.607,1.54243,1.15942,1.51254,0.70625,0.78962,0.79042,0.25833,2.09568,1.35864,1.88953,0.0014126,0.0014126,0.0014126
91,679.391,1.54361,1.15175,1.48901,0.73514,0.75456,0.78573,0.27852,2.0219,1.30803,1.82668,0.001406,0.001406,0.001406
92,686.517,1.56188,1.16541,1.51461,0.72484,0.68579,0.73015,0.1983,2.38671,1.28552,2.1288,0.0013994,0.0013994,0.0013994
93,693.32,1.52562,1.14173,1.50469,0.72941,0.78005,0.79819,0.28629,1.90167,1.32827,1.72792,0.0013928,0.0013928,0.0013928
94,700.791,1.5496,1.16889,1.52387,0.70689,0.74458,0.74785,0.2487,2.07842,1.30089,1.86198,0.0013862,0.0013862,0.0013862
95,707.784,1.54272,1.17119,1.53496,0.69953,0.77459,0.75537,0.23881,2.18756,1.27296,2.09118,0.0013796,0.0013796,0.0013796
96,715.87,1.54685,1.15852,1.52744,0.73352,0.7897,0.81374,0.34823,1.74922,1.16823,1.62661,0.001373,0.001373,0.001373
97,723.045,1.55789,1.15699,1.49949,0.71511,0.77186,0.76463,0.23547,2.1997,1.19683,1.99495,0.0013664,0.0013664,0.0013664
98,730.731,1.52072,1.12137,1.49262,0.75616,0.76677,0.81416,0.33914,1.80355,1.22959,1.69194,0.0013598,0.0013598,0.0013598
99,738.403,1.50409,1.14699,1.48374,0.73006,0.73907,0.74671,0.22081,2.17882,1.66644,2.06952,0.0013532,0.0013532,0.0013532
100,746.286,1.55658,1.15362,1.51371,0.74022,0.76296,0.81256,0.31256,1.95278,1.01201,1.8056,0.0013466,0.0013466,0.0013466
101,754.364,1.57145,1.18919,1.51725,0.74699,0.77844,0.79928,0.34725,1.78199,1.11146,1.67321,0.00134,0.00134,0.00134
102,762.242,1.52476,1.12333,1.47898,0.72885,0.74176,0.7582,0.24686,2.17534,1.26552,2.07031,0.0013334,0.0013334,0.0013334
103,769.183,1.52828,1.14749,1.486,0.74549,0.7723,0.80088,0.332,1.77079,1.23633,1.65697,0.0013268,0.0013268,0.0013268
104,776.015,1.51079,1.11737,1.47328,0.74385,0.81284,0.8293,0.35989,1.7588,1.02948,1.62665,0.0013202,0.0013202,0.0013202
105,783.099,1.49059,1.09851,1.48559,0.74224,0.77498,0.81682,0.3812,1.68725,1.05833,1.60016,0.0013136,0.0013136,0.0013136
106,791.543,1.50659,1.1104,1.46073,0.72056,0.78204,0.79341,0.31141,1.9154,1.07876,1.69901,0.001307,0.001307,0.001307
107,798.849,1.50884,1.11356,1.50782,0.74053,0.81421,0.82225,0.32669,1.93147,1.0534,1.73375,0.0013004,0.0013004,0.0013004
108,806.069,1.49529,1.08787,1.48048,0.72532,0.76503,0.77477,0.26251,2.05537,1.19328,1.83117,0.0012938,0.0012938,0.0012938
109,813.076,1.50284,1.10214,1.48526,0.70144,0.76366,0.76915,0.26235,2.13082,1.18522,1.94424,0.0012872,0.0012872,0.0012872
110,819.576,1.48889,1.09843,1.47794,0.70285,0.7949,0.77468,0.24145,2.23337,1.10361,2.00782,0.0012806,0.0012806,0.0012806
111,826.268,1.50379,1.12567,1.50107,0.7315,0.79645,0.80004,0.3545,1.80793,1.06166,1.65914,0.001274,0.001274,0.001274
112,832.861,1.5017,1.11894,1.47854,0.72383,0.81148,0.82209,0.40881,1.65462,1.07566,1.58935,0.0012674,0.0012674,0.0012674
113,840.389,1.50501,1.09079,1.44912,0.76468,0.7623,0.82052,0.36322,1.78698,0.97362,1.64866,0.0012608,0.0012608,0.0012608
114,848.608,1.5286,1.11652,1.49918,0.74461,0.81148,0.81745,0.3661,1.81013,1.0023,1.66237,0.0012542,0.0012542,0.0012542
115,856.45,1.49284,1.09388,1.47573,0.73334,0.79271,0.8124,0.38081,1.76206,1.00042,1.67795,0.0012476,0.0012476,0.0012476
116,864.552,1.5259,1.10526,1.47722,0.75924,0.80993,0.83183,0.42178,1.61184,0.90494,1.55866,0.001241,0.001241,0.001241
117,872.119,1.48124,1.08452,1.48583,0.73426,0.83607,0.83178,0.41206,1.58294,0.91199,1.52553,0.0012344,0.0012344,0.0012344
118,880.026,1.49876,1.10372,1.46774,0.73808,0.81284,0.81472,0.35679,1.81504,1.12479,1.65772,0.0012278,0.0012278,0.0012278
119,886.488,1.47199,1.08565,1.47642,0.72735,0.79811,0.8023,0.30781,1.93721,1.13218,1.7771,0.0012212,0.0012212,0.0012212
120,893.509,1.51263,1.1021,1.46422,0.76027,0.75387,0.80212,0.29472,2.05508,1.19085,1.87175,0.0012146,0.0012146,0.0012146
121,900.921,1.49004,1.08055,1.48542,0.73194,0.80945,0.8028,0.32205,1.82898,1.08171,1.63134,0.001208,0.001208,0.001208
122,908.07,1.47833,1.08777,1.48226,0.7043,0.84016,0.83244,0.4298,1.58501,0.96433,1.53663,0.0012014,0.0012014,0.0012014
123,916.524,1.47244,1.07312,1.45363,0.75156,0.82241,0.83511,0.38251,1.76952,0.92977,1.62673,0.0011948,0.0011948,0.0011948
124,923.267,1.4837,1.09047,1.47376,0.77063,0.75273,0.82037,0.38267,1.756,0.90572,1.60861,0.0011882,0.0011882,0.0011882
125,931.203,1.47374,1.09703,1.46358,0.75464,0.80055,0.8375,0.39138,1.71714,1.01124,1.59619,0.0011816,0.0011816,0.0011816
126,938.404,1.46105,1.07946,1.46261,0.73362,0.81831,0.82691,0.36587,1.8017,1.01813,1.68453,0.001175,0.001175,0.001175
127,945.549,1.46433,1.05746,1.41392,0.72905,0.82787,0.83224,0.37485,1.8477,0.9562,1.68177,0.0011684,0.0011684,0.0011684
128,952.323,1.5016,1.0794,1.51333,0.7181,0.8347,0.84181,0.42671,1.61667,0.9926,1.54022,0.0011618,0.0011618,0.0011618
129,959.613,1.47639,1.05763,1.46781,0.78444,0.78005,0.8427,0.41294,1.63228,0.95214,1.55355,0.0011552,0.0011552,0.0011552
130,966.7,1.42509,1.03718,1.43952,0.74545,0.81284,0.83067,0.39149,1.69563,1.05771,1.58938,0.0011486,0.0011486,0.0011486
131,974.299,1.47448,1.0966,1.46166,0.7409,0.79645,0.83373,0.4133,1.58892,0.92344,1.53795,0.001142,0.001142,0.001142
132,981.015,1.48594,1.06472,1.45507,0.76213,0.80874,0.83525,0.41316,1.65861,0.94724,1.5563,0.0011354,0.0011354,0.0011354
133,988.96,1.47814,1.07064,1.45504,0.7592,0.81407,0.83172,0.40525,1.66622,0.97435,1.59553,0.0011288,0.0011288,0.0011288
134,996.732,1.49705,1.10361,1.48646,0.74057,0.81831,0.8325,0.42377,1.647,0.91935,1.60911,0.0011222,0.0011222,0.0011222
135,1004.9,1.50306,1.09559,1.48281,0.75528,0.79235,0.82221,0.39267,1.69254,0.94787,1.55544,0.0011156,0.0011156,0.0011156
136,1011.45,1.44984,1.06692,1.45828,0.77763,0.7835,0.83207,0.34331,1.91703,0.97969,1.71292,0.001109,0.001109,0.001109
137,1018.37,1.448,1.05342,1.47346,0.76191,0.8224,0.83131,0.41777,1.61911,0.91314,1.5209,0.0011024,0.0011024,0.0011024
138,1026.29,1.47039,1.06152,1.45001,0.76286,0.79781,0.83507,0.42872,1.61839,0.94474,1.51251,0.0010958,0.0010958,0.0010958
139,1033.63,1.44019,1.04947,1.43096,0.77163,0.78011,0.83922,0.40581,1.65961,0.95776,1.56837,0.0010892,0.0010892,0.0010892
140,1041.11,1.51432,1.09924,1.48649,0.74824,0.82514,0.84304,0.47589,1.40697,0.87365,1.43657,0.0010826,0.0010826,0.0010826
141,1048.44,1.46563,1.05771,1.45196,0.74324,0.81463,0.83145,0.43851,1.49905,0.91276,1.48156,0.001076,0.001076,0.001076
142,1055.94,1.47658,1.05329,1.41877,0.782,0.78406,0.8292,0.39453,1.7074,0.98235,1.61897,0.0010694,0.0010694,0.0010694
143,1063.53,1.40957,1.04931,1.43585,0.76964,0.80055,0.8456,0.41394,1.67303,1.04874,1.57192,0.0010628,0.0010628,0.0010628
144,1070.54,1.4554,1.06089,1.42503,0.77763,0.83607,0.85158,0.43664,1.61782,0.88957,1.52941,0.0010562,0.0010562,0.0010562
145,1077.76,1.44002,1.05577,1.44133,0.75813,0.81967,0.84027,0.39751,1.73521,0.92644,1.59384,0.0010496,0.0010496,0.0010496
146,1085.26,1.44109,1.03059,1.42961,0.75221,0.82529,0.83383,0.48894,1.40129,0.91665,1.3991,0.001043,0.001043,0.001043
147,1093.03,1.44792,1.03348,1.47549,0.77239,0.78552,0.83431,0.38843,1.7624,0.93156,1.61831,0.0010364,0.0010364,0.0010364
