epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,585.293,1.59345,1.24737,1.44837,0.68572,0.72541,0.6979,0.16481,2.34107,1.88339,1.95873,0.0014852,0.0014852,0.0014852
80,592.472,1.59745,1.22517,1.45515,0.70174,0.73925,0.73659,0.20927,2.19237,1.5321,1.83915,0.0014786,0.0014786,0.0014786
81,599.839,1.60274,1.24718,1.43673,0.70883,0.73498,0.73086,0.1976,2.20344,2.21208,1.84016,0.001472,0.001472,0.001472
82,606.856,1.58006,1.21096,1.42224,0.6516,0.71448,0.68104,0.16963,2.42516,1.86044,2.06184,0.0014654,0.0014654,0.0014654
83,615.153,1.61426,1.23806,1.45464,0.71121,0.74863,0.72698,0.21499,2.15713,1.8185,1.80487,0.0014588,0.0014588,0.0014588
84,622.614,1.56481,1.18633,1.41294,0.66761,0.73087,0.6967,0.16997,2.37706,1.71588,2.04066,0.0014522,0.0014522,0.0014522
85,629.853,1.57845,1.19566,1.4168,0.68922,0.67864,0.69451,0.17733,2.34343,1.59063,1.98509,0.0014456,0.0014456,0.0014456
86,637.048,1.587,1.22659,1.42824,0.64105,0.66803,0.61784,0.13746,2.42507,1.88822,2.08099,0.001439,0.001439,0.001439
87,644.933,1.60941,1.22045,1.43306,0.6631,0.7541,0.68909,0.18248,2.26488,2.26935,1.96909,0.0014324,0.0014324,0.0014324
88,651.567,1.59915,1.18582,1.43455,0.69405,0.77596,0.75955,0.24589,2.1301,1.51602,1.78504,0.0014258,0.0014258,0.0014258
89,658.278,1.56988,1.20433,1.4114,0.73159,0.77459,0.79114,0.28728,1.97142,1.45314,1.67861,0.0014192,0.0014192,0.0014192
90,665.647,1.55761,1.184,1.40927,0.71334,0.74788,0.76504,0.21619,2.27979,1.57402,1.93994,0.0014126,0.0014126,0.0014126
91,672.462,1.56425,1.18352,1.40317,0.69207,0.73497,0.73229,0.22695,2.18978,1.54809,1.84724,0.001406,0.001406,0.001406
92,679.768,1.59038,1.20805,1.43202,0.67833,0.71158,0.67705,0.17558,2.39869,1.55698,1.95587,0.0013994,0.0013994,0.0013994
93,686.739,1.5436,1.15943,1.40409,0.71299,0.75137,0.75931,0.24062,2.1793,1.48835,1.7963,0.0013928,0.0013928,0.0013928
94,693.506,1.5719,1.19487,1.42653,0.60475,0.56421,0.53781,0.1118,2.71448,1.55621,2.32648,0.0013862,0.0013862,0.0013862
95,700.684,1.54867,1.18375,1.41751,0.65928,0.68579,0.64255,0.15966,2.5675,1.43869,2.2475,0.0013796,0.0013796,0.0013796
96,708.72,1.57528,1.19528,1.43203,0.7457,0.73497,0.77282,0.24428,2.16833,1.43569,1.81313,0.001373,0.001373,0.001373
97,716.17,1.58042,1.19412,1.40854,0.68921,0.75683,0.74208,0.21962,2.22304,1.39288,1.86227,0.0013664,0.0013664,0.0013664
98,723.701,1.54509,1.14346,1.40765,0.72183,0.78962,0.7813,0.27029,2.06224,1.48901,1.70799,0.0013598,0.0013598,0.0013598
99,731.497,1.5472,1.17356,1.40562,0.70824,0.77049,0.73996,0.22078,2.23105,1.81615,1.88665,0.0013532,0.0013532,0.0013532
