epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
135,916.205,1.34704,0.95756,1.13668,0.78239,0.83743,0.86261,0.42483,1.70049,1.04018,1.26527,0.0011156,0.0011156,0.0011156
136,922.784,1.31322,0.91223,1.13503,0.7717,0.83122,0.86056,0.37764,1.88841,0.97895,1.35468,0.001109,0.001109,0.001109
137,929.726,1.30645,0.91699,1.14327,0.76524,0.8429,0.86199,0.38461,1.86266,0.90268,1.33616,0.0011024,0.0011024,0.0011024
138,936.678,1.35322,0.96878,1.14814,0.76627,0.84153,0.87149,0.43023,1.69167,0.99927,1.27978,0.0010958,0.0010958,0.0010958
139,943.241,1.32251,0.94941,1.13922,0.78618,0.84836,0.8727,0.45983,1.60597,0.86546,1.20275,0.0010892,0.0010892,0.0010892
140,949.977,1.31654,0.92434,1.12289,0.76669,0.83501,0.8702,0.47712,1.52469,0.88641,1.17484,0.0010826,0.0010826,0.0010826
141,956.873,1.28559,0.9057,1.1215,0.77791,0.84153,0.86365,0.37984,1.92482,0.95137,1.37033,0.001076,0.001076,0.001076
142,963.601,1.3028,0.91139,1.11697,0.80061,0.8173,0.87116,0.37332,1.97021,0.91432,1.40547,0.0010694,0.0010694,0.0010694
143,970.098,1.33698,0.9413,1.13313,0.77847,0.86413,0.87127,0.42617,1.67625,0.99571,1.27077,0.0010628,0.0010628,0.0010628
144,977.661,1.2866,0.91673,1.12971,0.81936,0.84272,0.89002,0.46126,1.60224,0.91362,1.20367,0.0010562,0.0010562,0.0010562
145,983.761,1.27027,0.91329,1.10429,0.7645,0.8382,0.8606,0.46891,1.55045,0.89333,1.18884,0.0010496,0.0010496,0.0010496
146,989.97,1.31378,0.91375,1.11286,0.79719,0.86202,0.87291,0.41968,1.77168,0.90965,1.31414,0.001043,0.001043,0.001043
147,996.98,1.27075,0.89149,1.12168,0.77897,0.84836,0.86528,0.41862,1.71743,0.92542,1.25835,0.0010364,0.0010364,0.0010364
148,1003.3,1.2881,0.89721,1.12439,0.78803,0.86339,0.8928,0.4814,1.59532,0.81698,1.20989,0.0010298,0.0010298,0.0010298
149,1009.95,1.30657,0.91069,1.1218,0.7878,0.84698,0.87821,0.50243,1.47679,0.8458,1.16471,0.0010232,0.0010232,0.0010232
150,1016.69,1.32955,0.94188,1.13866,0.79288,0.8629,0.88037,0.47615,1.61611,0.9009,1.22223,0.0010166,0.0010166,0.0010166
151,1023.76,1.30764,0.89427,1.12503,0.79211,0.86066,0.88299,0.42112,1.78663,0.8872,1.29099,0.00101,0.00101,0.00101
152,1030.84,1.30352,0.9083,1.12729,0.77372,0.85109,0.87785,0.48097,1.55875,0.8714,1.18348,0.0010034,0.0010034,0.0010034
153,1037.04,1.27392,0.89075,1.10887,0.79616,0.85519,0.87642,0.45829,1.58277,0.92198,1.21342,0.0009968,0.0009968,0.0009968
154,1043.22,1.2883,0.89693,1.10374,0.78825,0.85943,0.8883,0.46469,1.64124,0.86801,1.23224,0.0009902,0.0009902,0.0009902
155,1050.43,1.2893,0.88559,1.13141,0.78938,0.85792,0.88737,0.44683,1.67398,0.84199,1.25508,0.0009836,0.0009836,0.0009836
156,1056.58,1.26187,0.88037,1.11113,0.79564,0.82442,0.86885,0.3615,2.01647,0.9303,1.45401,0.000977,0.000977,0.000977
157,1064.01,1.25587,0.85837,1.11053,0.80858,0.86475,0.89063,0.4577,1.62192,0.79303,1.21309,0.0009704,0.0009704,0.0009704
158,1070.71,1.29612,0.89109,1.11492,0.78951,0.86475,0.88748,0.483,1.53868,0.88545,1.18408,0.0009638,0.0009638,0.0009638
159,1076.65,1.28407,0.88844,1.13343,0.78398,0.85274,0.86255,0.49106,1.48214,1.09376,1.1584,0.0009572,0.0009572,0.0009572
160,1083.57,1.27417,0.87184,1.11719,0.77288,0.86749,0.87168,0.44639,1.64326,0.88704,1.24092,0.0009506,0.0009506,0.0009506
161,1090.59,1.2877,0.89556,1.12455,0.78928,0.82923,0.8686,0.45582,1.65521,1.02394,1.24736,0.000944,0.000944,0.000944
162,1097.05,1.28583,0.89429,1.12643,0.82706,0.83625,0.89363,0.51241,1.54148,0.77059,1.19679,0.0009374,0.0009374,0.0009374
163,1104.42,1.30528,0.9046,1.11342,0.8041,0.85231,0.88963,0.44614,1.74489,0.88271,1.30627,0.0009308,0.0009308,0.0009308
164,1111.3,1.27456,0.89545,1.11983,0.79819,0.84291,0.86763,0.44454,1.63657,1.00609,1.23685,0.0009242,0.0009242,0.0009242
