epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
65,489.153,1.43879,1.11857,1.19757,0.76979,0.73088,0.80698,0.28139,2.02625,1.34433,1.47617,0.0015776,0.0015776,0.0015776
66,495.774,1.4394,1.12349,1.18096,0.75483,0.77869,0.81436,0.28645,1.94283,1.41868,1.43001,0.001571,0.001571,0.001571
67,502.011,1.44421,1.11722,1.2076,0.75927,0.77988,0.82998,0.34476,1.88753,1.16543,1.36779,0.0015644,0.0015644,0.0015644
68,508.293,1.44437,1.1012,1.20097,0.76503,0.76776,0.79607,0.27765,2.00562,1.31993,1.46094,0.0015578,0.0015578,0.0015578
69,515.17,1.45806,1.1299,1.18167,0.71228,0.77732,0.78794,0.27755,1.90606,1.68754,1.42134,0.0015512,0.0015512,0.0015512
70,521.725,1.44252,1.13529,1.17734,0.76372,0.80808,0.8263,0.34518,1.81264,1.13933,1.32549,0.0015446,0.0015446,0.0015446
71,528.605,1.42302,1.12848,1.17875,0.74212,0.77049,0.80513,0.28519,2.08081,1.25572,1.46932,0.001538,0.001538,0.001538
72,535.775,1.43241,1.08615,1.17807,0.72811,0.76462,0.79737,0.24725,2.14058,1.50352,1.55045,0.0015314,0.0015314,0.0015314
73,541.598,1.43074,1.07889,1.17717,0.73435,0.75906,0.79031,0.25927,2.09027,1.29326,1.47891,0.0015248,0.0015248,0.0015248
74,548.86,1.40436,1.08862,1.17408,0.7392,0.7582,0.79763,0.23428,2.26622,1.33028,1.62193,0.0015182,0.0015182,0.0015182
75,555.732,1.43006,1.09797,1.18209,0.74272,0.80452,0.80807,0.26179,2.19282,1.28952,1.54325,0.0015116,0.0015116,0.0015116
76,562.039,1.39387,1.04869,1.14761,0.7588,0.7951,0.80895,0.28909,2.08685,1.24239,1.48402,0.001505,0.001505,0.001505
77,568.558,1.47338,1.06598,1.19327,0.75437,0.772,0.79518,0.2594,2.12378,1.48394,1.49964,0.0014984,0.0014984,0.0014984
78,576.391,1.39669,1.05824,1.16614,0.7732,0.81502,0.84203,0.34923,1.88743,1.21971,1.39431,0.0014918,0.0014918,0.0014918
79,582.573,1.39571,1.05012,1.15816,0.74424,0.75273,0.78797,0.34402,1.75083,2.07105,1.33089,0.0014852,0.0014852,0.0014852
80,588.647,1.40433,1.06245,1.16675,0.71683,0.75735,0.76358,0.22892,2.18901,1.48568,1.58778,0.0014786,0.0014786,0.0014786
81,595.35,1.40283,1.0628,1.17235,0.75813,0.82214,0.83423,0.3526,1.8368,1.18192,1.33691,0.001472,0.001472,0.001472
82,601.85,1.39112,1.02178,1.14826,0.74252,0.80601,0.82164,0.29633,2.12513,1.17965,1.50351,0.0014654,0.0014654,0.0014654
83,608.76,1.39028,1.02859,1.17114,0.7426,0.79918,0.82837,0.35156,1.91197,1.10682,1.39148,0.0014588,0.0014588,0.0014588
84,615.629,1.36722,1.03123,1.14599,0.76746,0.82507,0.82305,0.33553,1.88725,1.39392,1.3824,0.0014522,0.0014522,0.0014522
85,621.98,1.39759,1.04577,1.16,0.74284,0.80464,0.79536,0.35385,1.72804,1.94818,1.293,0.0014456,0.0014456,0.0014456
86,629.185,1.36718,1.02083,1.13938,0.76444,0.77585,0.81354,0.24958,2.2935,1.22573,1.62035,0.001439,0.001439,0.001439
87,635.382,1.37288,1.00466,1.14577,0.75839,0.81011,0.84424,0.37501,1.77378,1.13825,1.29462,0.0014324,0.0014324,0.0014324
88,642.4,1.39432,1.02999,1.14878,0.76507,0.7919,0.83998,0.42225,1.66725,0.99057,1.22421,0.0014258,0.0014258,0.0014258
89,648.829,1.39595,1.02,1.15145,0.78254,0.82591,0.85377,0.41847,1.64759,0.95137,1.22089,0.0014192,0.0014192,0.0014192
90,655.612,1.3764,1.00139,1.1336,0.75606,0.86377,0.86387,0.41581,1.68702,1.04525,1.25725,0.0014126,0.0014126,0.0014126
91,662.863,1.35314,0.98928,1.13082,0.77711,0.79645,0.84248,0.3723,1.79891,1.246,1.31806,0.001406,0.001406,0.001406
92,669.362,1.35613,0.98597,1.15203,0.75863,0.81557,0.82438,0.35589,1.84243,1.09472,1.32996,0.0013994,0.0013994,0.0013994
93,674.759,1.33904,0.97797,1.13992,0.78972,0.80055,0.86246,0.42521,1.70903,0.99425,1.24393,0.0013928,0.0013928,0.0013928
94,682.517,1.34974,0.9697,1.13397,0.75822,0.81557,0.83681,0.32667,2.02078,1.10668,1.45119,0.0013862,0.0013862,0.0013862
95,689.637,1.34611,0.97706,1.13998,0.75927,0.79711,0.82675,0.35741,1.89426,1.36266,1.3811,0.0013796,0.0013796,0.0013796
96,695.589,1.34113,0.99426,1.14748,0.78807,0.75692,0.83381,0.37782,1.72685,0.97408,1.25322,0.001373,0.001373,0.001373
97,702.342,1.33582,0.97812,1.12015,0.75967,0.79781,0.83937,0.4387,1.5181,1.29842,1.1845,0.0013664,0.0013664,0.0013664
98,708.928,1.36468,0.97204,1.16535,0.78024,0.83424,0.86775,0.47495,1.54119,0.92867,1.16844,0.0013598,0.0013598,0.0013598
99,715.869,1.3227,0.96806,1.13441,0.77473,0.82218,0.86293,0.40739,1.79864,0.91403,1.27748,0.0013532,0.0013532,0.0013532
100,723.539,1.34651,0.97268,1.15094,0.75914,0.8306,0.84994,0.51582,1.33836,0.96124,1.09936,0.0013466,0.0013466,0.0013466
101,730.552,1.33055,0.94704,1.13523,0.75399,0.84836,0.8472,0.43143,1.66769,0.94861,1.23599,0.00134,0.00134,0.00134
102,738.125,1.34156,0.94976,1.12519,0.77653,0.8265,0.85663,0.42286,1.68306,0.91989,1.23158,0.0013334,0.0013334,0.0013334
103,744.35,1.31933,0.93668,1.12876,0.79173,0.85519,0.86772,0.43546,1.65578,0.8769,1.22827,0.0013268,0.0013268,0.0013268
104,751.556,1.31781,0.96445,1.13592,0.75334,0.81359,0.83086,0.30388,2.07362,1.01518,1.48543,0.0013202,0.0013202,0.0013202
105,758.838,1.32545,0.94815,1.12339,0.77275,0.82689,0.85565,0.46741,1.53646,0.85179,1.17854,0.0013136,0.0013136,0.0013136
106,765.285,1.32046,0.94832,1.13132,0.80457,0.81694,0.87309,0.5383,1.33294,0.80544,1.09196,0.001307,0.001307,0.001307
107,771.329,1.31983,0.93963,1.12599,0.78817,0.83363,0.86483,0.46252,1.58128,0.86434,1.17373,0.0013004,0.0013004,0.0013004
108,777.234,1.31835,0.94904,1.13311,0.79173,0.84973,0.87433,0.42427,1.74073,0.99744,1.27462,0.0012938,0.0012938,0.0012938
109,782.906,1.29611,0.93602,1.12792,0.77007,0.83271,0.86344,0.44623,1.65346,0.95104,1.24061,0.0012872,0.0012872,0.0012872
110,790.833,1.3206,0.94748,1.13437,0.80138,0.78552,0.86339,0.50383,1.47559,0.84983,1.13856,0.0012806,0.0012806,0.0012806
111,798.385,1.31756,0.95285,1.1215,0.78816,0.83357,0.86363,0.49267,1.48811,0.92858,1.15886,0.001274,0.001274,0.001274
112,804.624,1.35527,0.98546,1.12888,0.79506,0.83743,0.85663,0.4304,1.66071,0.91301,1.23097,0.0012674,0.0012674,0.0012674
113,810.594,1.28881,0.92333,1.1211,0.80853,0.81557,0.87284,0.52397,1.37988,0.78415,1.10416,0.0012608,0.0012608,0.0012608
114,816.843,1.27677,0.93139,1.1152,0.77751,0.82923,0.86024,0.46566,1.55976,0.86827,1.17883,0.0012542,0.0012542,0.0012542
115,823.08,1.29222,0.92265,1.11659,0.76689,0.87158,0.87539,0.51884,1.36957,0.8263,1.10289,0.0012476,0.0012476,0.0012476
116,829.858,1.30358,0.92728,1.12011,0.78878,0.84426,0.87905,0.53008,1.35919,0.79779,1.10237,0.001241,0.001241,0.001241
117,836.398,1.30865,0.91975,1.13474,0.79907,0.81284,0.87485,0.54188,1.32226,0.88202,1.08911,0.0012344,0.0012344,0.0012344
118,843.198,1.30297,0.9305,1.12464,0.79844,0.82104,0.87165,0.4935,1.51707,0.83517,1.16431,0.0012278,0.0012278,0.0012278
119,849.073,1.31101,0.93252,1.11809,0.79418,0.80464,0.86606,0.48113,1.56263,0.87057,1.17203,0.0012212,0.0012212,0.0012212
120,855.292,1.31837,0.92996,1.12022,0.75534,0.85383,0.86043,0.47918,1.56423,0.87905,1.18101,0.0012146,0.0012146,0.0012146
121,862.059,1.28462,0.92925,1.11044,0.78182,0.81694,0.87093,0.49939,1.45645,0.82687,1.13234,0.001208,0.001208,0.001208
122,868.393,1.30527,0.93339,1.12753,0.81349,0.82514,0.87947,0.55577,1.27157,0.75975,1.06303,0.0012014,0.0012014,0.0012014
123,875.726,1.2872,0.91683,1.11492,0.77281,0.82715,0.85415,0.5014,1.39931,0.99711,1.11187,0.0011948,0.0011948,0.0011948
124,881.997,1.24867,0.89431,1.10776,0.78961,0.79098,0.8625,0.52135,1.36786,0.86842,1.11453,0.0011882,0.0011882,0.0011882
125,888.235,1.31358,0.90707,1.12882,0.77557,0.84506,0.87176,0.53192,1.38806,0.89596,1.11039,0.0011816,0.0011816,0.0011816
126,894.503,1.31499,0.9404,1.12474,0.78918,0.8387,0.86738,0.50202,1.46416,0.82287,1.13919,0.001175,0.001175,0.001175
127,901.294,1.29413,0.92672,1.1184,0.78509,0.84563,0.87249,0.51901,1.46282,0.78725,1.14629,0.0011684,0.0011684,0.0011684
