epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
109,811.273,1.49995,1.06999,1.40484,0.7439,0.78175,0.82124,0.30756,2.06934,0.99664,1.7123,0.0012872,0.0012872,0.0012872
110,818.034,1.49198,1.11108,1.40604,0.73967,0.76856,0.80223,0.29635,2.12453,1.08573,1.77409,0.0012806,0.0012806,0.0012806
111,824.801,1.50754,1.1193,1.42382,0.71656,0.84016,0.82749,0.39488,1.77443,1.01434,1.50603,0.001274,0.001274,0.001274
112,831.507,1.49802,1.10771,1.40629,0.7464,0.79508,0.83148,0.45121,1.51989,1.15632,1.38962,0.0012674,0.0012674,0.0012674
113,838.982,1.49906,1.07381,1.38099,0.75258,0.76872,0.83165,0.39328,1.77484,0.97082,1.50764,0.0012608,0.0012608,0.0012608
114,847.145,1.49679,1.09106,1.40881,0.7464,0.80738,0.84649,0.40739,1.68855,0.9648,1.46222,0.0012542,0.0012542,0.0012542
115,854.855,1.49515,1.08915,1.4036,0.7377,0.78762,0.82458,0.4144,1.69696,1.02884,1.48357,0.0012476,0.0012476,0.0012476
116,862.884,1.50497,1.08082,1.40194,0.7683,0.80874,0.85305,0.44899,1.59676,0.85991,1.39291,0.001241,0.001241,0.001241
117,870.221,1.46997,1.07785,1.40106,0.71267,0.80874,0.82754,0.40866,1.63764,0.96497,1.42452,0.0012344,0.0012344,0.0012344
118,878.1,1.49086,1.09417,1.39163,0.74661,0.78493,0.8277,0.38654,1.77504,1.06732,1.5196,0.0012278,0.0012278,0.0012278
119,884.641,1.47305,1.07271,1.40649,0.72673,0.78109,0.80638,0.32162,2.03314,1.1501,1.69571,0.0012212,0.0012212,0.0012212
120,891.552,1.50687,1.08266,1.3893,0.75534,0.81011,0.83818,0.33563,1.97997,1.0949,1.63301,0.0012146,0.0012146,0.0012146
121,899.155,1.47813,1.0393,1.39789,0.76877,0.77732,0.8302,0.36274,1.86002,0.96311,1.52787,0.001208,0.001208,0.001208
122,905.941,1.47818,1.07487,1.39576,0.73066,0.83197,0.84283,0.43725,1.65638,0.99613,1.4222,0.0012014,0.0012014,0.0012014
123,914.443,1.45292,1.05638,1.37344,0.74543,0.82787,0.85816,0.4203,1.7337,0.89943,1.47067,0.0011948,0.0011948,0.0011948
124,921.274,1.49264,1.0815,1.40038,0.77231,0.78313,0.8397,0.39887,1.72748,0.88753,1.48292,0.0011882,0.0011882,0.0011882
125,929.274,1.48529,1.08207,1.39298,0.74778,0.8224,0.8445,0.44098,1.6126,1.05034,1.40953,0.0011816,0.0011816,0.0011816
126,936.3,1.45873,1.0663,1.39256,0.72277,0.81557,0.8304,0.44252,1.59649,1.04265,1.40418,0.001175,0.001175,0.001175
127,943.494,1.45592,1.05581,1.34561,0.73002,0.81284,0.84843,0.41915,1.74124,0.93408,1.47786,0.0011684,0.0011684,0.0011684
128,950.249,1.48752,1.06438,1.41823,0.74008,0.82104,0.8489,0.43081,1.66649,0.96982,1.45042,0.0011618,0.0011618,0.0011618
129,957.459,1.46834,1.05152,1.39417,0.7884,0.79912,0.86335,0.46447,1.5847,0.90801,1.40924,0.0011552,0.0011552,0.0011552
130,964.545,1.42513,1.04139,1.36519,0.75711,0.77869,0.83954,0.44422,1.58908,0.99898,1.39869,0.0011486,0.0011486,0.0011486
131,972.149,1.45964,1.0889,1.38864,0.7525,0.81827,0.85489,0.45081,1.54905,0.88459,1.38071,0.001142,0.001142,0.001142
132,979.373,1.46064,1.04349,1.38235,0.75451,0.82716,0.85214,0.42025,1.70099,1.04872,1.4727,0.0011354,0.0011354,0.0011354
133,986.894,1.47137,1.05032,1.38747,0.78919,0.80293,0.85604,0.43195,1.64866,0.94956,1.44611,0.0011288,0.0011288,0.0011288
134,994.536,1.46721,1.07097,1.39611,0.75284,0.82923,0.85088,0.39559,1.82952,0.94182,1.57218,0.0011222,0.0011222,0.0011222
135,1002.65,1.47344,1.06196,1.38934,0.7553,0.80328,0.83567,0.39671,1.75792,0.89965,1.49422,0.0011156,0.0011156,0.0011156
136,1009.15,1.42576,1.04908,1.37533,0.74689,0.79918,0.85227,0.43043,1.70866,1.01276,1.47962,0.001109,0.001109,0.001109
137,1016.42,1.4352,1.0426,1.39246,0.74487,0.80567,0.84302,0.43231,1.6548,0.92843,1.43848,0.0011024,0.0011024,0.0011024
138,1023.94,1.45652,1.04143,1.36909,0.72421,0.82923,0.84067,0.42464,1.67941,1.0242,1.43377,0.0010958,0.0010958,0.0010958
139,1031.07,1.43417,1.02547,1.35035,0.75662,0.8224,0.84419,0.43467,1.65663,0.9174,1.42172,0.0010892,0.0010892,0.0010892
140,1038.39,1.4881,1.0605,1.39095,0.73048,0.79976,0.83862,0.45925,1.49425,0.88631,1.36334,0.0010826,0.0010826,0.0010826
141,1046.16,1.43119,1.03151,1.37482,0.73147,0.83731,0.85242,0.43938,1.6322,0.90239,1.45917,0.001076,0.001076,0.001076
142,1053.7,1.45673,1.03612,1.3501,0.7381,0.82104,0.85245,0.43711,1.64219,0.91822,1.45005,0.0010694,0.0010694,0.0010694
143,1060.78,1.40252,1.02932,1.36394,0.77058,0.79842,0.86,0.43383,1.7197,1.07077,1.46945,0.0010628,0.0010628,0.0010628
144,1067.95,1.47905,1.05989,1.36353,0.77473,0.83158,0.85867,0.41381,1.68423,1.00264,1.45589,0.0010562,0.0010562,0.0010562
145,1075.11,1.45233,1.05905,1.38505,0.76804,0.81421,0.85542,0.48813,1.43931,0.93215,1.32804,0.0010496,0.0010496,0.0010496
146,1083.08,1.43663,1.01616,1.36245,0.76163,0.80753,0.85466,0.4997,1.42845,0.87495,1.31083,0.001043,0.001043,0.001043
147,1090.15,1.42554,1.02324,1.38498,0.76416,0.77904,0.84432,0.4386,1.63831,0.89115,1.41883,0.0010364,0.0010364,0.0010364
148,1097.18,1.42985,1.01929,1.39449,0.7589,0.82132,0.85754,0.44804,1.64391,0.85591,1.42038,0.0010298,0.0010298,0.0010298
149,1104.29,1.40694,1.01607,1.36138,0.76509,0.82312,0.86171,0.47293,1.52864,0.8854,1.3757,0.0010232,0.0010232,0.0010232
150,1111.92,1.45349,1.04059,1.3668,0.75353,0.80191,0.85067,0.47857,1.5385,1.00576,1.39901,0.0010166,0.0010166,0.0010166
151,1120.08,1.43902,1.02401,1.35582,0.76565,0.80055,0.84556,0.44948,1.59982,0.95568,1.40336,0.00101,0.00101,0.00101
152,1127.58,1.43169,1.01601,1.39237,0.77818,0.79558,0.85183,0.47497,1.50483,0.97819,1.34864,0.0010034,0.0010034,0.0010034
153,1135.4,1.4395,1.03181,1.39029,0.7687,0.8224,0.86657,0.47526,1.53874,0.85783,1.36305,0.0009968,0.0009968,0.0009968
154,1142.38,1.42679,1.00764,1.34706,0.7307,0.8224,0.85766,0.46484,1.61952,0.90346,1.3872,0.0009902,0.0009902,0.0009902
155,1149.24,1.42459,1.00703,1.33782,0.77255,0.84153,0.8646,0.49525,1.43831,0.84805,1.30486,0.0009836,0.0009836,0.0009836
156,1157.25,1.40425,1.00553,1.37117,0.73874,0.8347,0.85974,0.49209,1.42184,0.93497,1.30224,0.000977,0.000977,0.000977
157,1165.12,1.42963,1.01225,1.35482,0.75018,0.81284,0.85566,0.46807,1.57593,0.93396,1.38142,0.0009704,0.0009704,0.0009704
158,1172.7,1.4198,0.99164,1.33196,0.73965,0.8388,0.853,0.45837,1.54658,0.93744,1.36888,0.0009638,0.0009638,0.0009638
159,1179.46,1.43129,1.02063,1.3534,0.75225,0.82961,0.86603,0.45021,1.6252,0.91212,1.39372,0.0009572,0.0009572,0.0009572
160,1186.45,1.43694,1.03031,1.37461,0.7628,0.85666,0.86859,0.46976,1.57225,0.93784,1.38337,0.0009506,0.0009506,0.0009506
161,1193.57,1.48502,1.03877,1.39498,0.78558,0.8265,0.86756,0.4837,1.53609,0.92794,1.37851,0.000944,0.000944,0.000944
162,1201.36,1.44365,1.01802,1.37899,0.76156,0.85519,0.87465,0.47497,1.5882,0.88516,1.38976,0.0009374,0.0009374,0.0009374
163,1208.68,1.43383,1.01935,1.35161,0.76025,0.83197,0.86276,0.48553,1.43513,0.89586,1.32058,0.0009308,0.0009308,0.0009308
164,1215.37,1.42789,1.01411,1.37126,0.78873,0.82621,0.87248,0.48558,1.51823,0.83485,1.3754,0.0009242,0.0009242,0.0009242
165,1222.84,1.42511,1.02048,1.38277,0.79024,0.82923,0.87759,0.44091,1.67935,0.89473,1.47521,0.0009176,0.0009176,0.0009176
166,1231.06,1.40092,1.01227,1.353,0.79427,0.8224,0.87701,0.45956,1.66817,0.89316,1.45418,0.000911,0.000911,0.000911
167,1238.63,1.42136,0.97642,1.35414,0.78024,0.83425,0.87429,0.49676,1.49288,0.8505,1.35898,0.0009044,0.0009044,0.0009044
168,1245.09,1.43557,1.01097,1.35848,0.78504,0.81823,0.85089,0.51171,1.36647,0.89964,1.31159,0.0008978,0.0008978,0.0008978
169,1251.92,1.43032,0.99453,1.37721,0.74174,0.84016,0.86278,0.47384,1.56882,0.87975,1.38597,0.0008912,0.0008912,0.0008912
170,1259.46,1.46591,1.02138,1.37479,0.7639,0.84973,0.86565,0.48025,1.5562,1.00296,1.37787,0.0008846,0.0008846,0.0008846
171,1267.72,1.4101,1.00899,1.33774,0.75516,0.86202,0.86504,0.50316,1.44727,0.89739,1.32398,0.000878,0.000878,0.000878
172,1274.87,1.40441,0.97068,1.34149,0.74173,0.83607,0.86893,0.46175,1.64463,0.83569,1.41668,0.0008714,0.0008714,0.0008714
173,1282.57,1.42216,1.00283,1.36718,0.78722,0.84912,0.88055,0.48444,1.54433,0.80321,1.37386,0.0008648,0.0008648,0.0008648
174,1289.63,1.41884,1.00665,1.32699,0.7758,0.8265,0.86924,0.4964,1.46224,0.85106,1.34007,0.0008582,0.0008582,0.0008582
175,1297.36,1.41653,0.9897,1.3591,0.78894,0.81831,0.86748,0.49111,1.46622,0.85326,1.3251,0.0008516,0.0008516,0.0008516
176,1304.74,1.39098,0.98601,1.33111,0.77617,0.83852,0.86105,0.46149,1.58808,0.9277,1.37723,0.000845,0.000845,0.000845
177,1311.74,1.41142,0.98081,1.34487,0.78992,0.83215,0.87426,0.48141,1.53729,0.83273,1.33104,0.0008384,0.0008384,0.0008384
178,1319.15,1.43006,1.00555,1.36657,0.78848,0.83333,0.88229,0.49803,1.50288,0.82601,1.3373,0.0008318,0.0008318,0.0008318
179,1326.7,1.42357,1.0008,1.36281,0.77587,0.86069,0.87917,0.51313,1.42868,0.86728,1.31353,0.0008252,0.0008252,0.0008252
180,1333.85,1.40416,0.98647,1.34441,0.7844,0.84993,0.87607,0.48459,1.54281,0.88023,1.38496,0.0008186,0.0008186,0.0008186
181,1340.64,1.37398,0.97259,1.35428,0.80215,0.81011,0.87523,0.50672,1.44418,0.8181,1.31824,0.000812,0.000812,0.000812
182,1347.58,1.40332,0.99125,1.33692,0.76722,0.84199,0.86673,0.50197,1.4815,0.8464,1.34023,0.0008054,0.0008054,0.0008054
183,1354.91,1.4093,1.00329,1.3558,0.77279,0.8265,0.86207,0.44761,1.7224,0.86079,1.4664,0.0007988,0.0007988,0.0007988
184,1363.14,1.38875,0.98315,1.34657,0.76785,0.85851,0.87595,0.48036,1.55988,0.89215,1.37849,0.0007922,0.0007922,0.0007922
185,1370.94,1.3849,0.99377,1.3604,0.75748,0.85338,0.86806,0.5085,1.43832,0.88643,1.33825,0.0007856,0.0007856,0.0007856
